No.;Time;Comment;Scramble;Date;P.1
1886;9.66;;U2 R B2 R' D2 R B2 R2 D2 B2 D2 F D F' L2 R' B' R' F R2;N/A;9.66
1887;10.98;;F2 D R2 D' F2 U' B2 U' F2 L2 F' U F2 R2 F2 R' F' R D2 F';N/A;10.98
1888;8.97;;F2 L' U2 L2 B2 L' F2 U2 R D2 R2 B' D R D F' U F' L R2;N/A;8.97
1889;10.51;;D' R B L U2 B' R U D2 L' U2 B2 D2 L2 D B2 L2 B2 D2 F2;N/A;10.51
1890;10.32;;D L2 R2 U L2 D B2 R2 U2 L U R2 B2 L2 R' B' D B F2;N/A;10.32
1891;9.84;;F' L' B' R2 L2 B R B' R L' U L2 U2 L2 B2 D' L2 B2 D' B2;N/A;9.84
1892;9.60;;D B2 L2 D2 L2 U2 R2 F2 D L2 U' L' U' R F U2 L2 F' R' F2 R2;N/A;9.60
1893;12.54;;U2 F R' B2 U D R2 B U B2 U2 B D2 R2 F' L2 D2 L2;N/A;12.54
1894;14.63;;L' D' R2 U2 R' D F2 D B' R2 L2 U R2 D F2 U2 F2 R2 U' F2 L;N/A;14.63
1895;12.00;;R' D R' B' U2 R2 B R' F2 B D2 F' R2 L2 U2 R2 F L2 D';N/A;12.00
1896;12.38;;L U B L2 F B2 R F2 U F2 R B2 R U2 F2 R2 F2 R2 L F2;N/A;12.38
1897;10.00;;R' D R2 B2 D F2 D' R2 B2 R2 B' L2 D R D' L D L2 D;N/A;10.00
1898;10.46;;F D2 F D2 B2 U2 L2 B2 F U2 F U' R B' F U' F2 R' B' U';N/A;10.46
1899;9.49;;B U2 B2 R' D2 L' R U2 F2 L2 B2 U F2 L' D' F' D2 B' L2 U;N/A;9.49
1900;12.23;;B2 F2 R2 D2 F2 R' D2 U2 L' U2 D' B' D2 L B' L' F' L2 U' R;N/A;12.23
1901;11.06;;U2 L B2 R' D2 L2 B2 D2 U2 L B2 F' U' B' R2 U' R B2 D B2;N/A;11.06
1902;9.41;;L B2 U2 L' U2 F' L R2 D B2 U B2 L2 D R2 U B;N/A;9.41
1903;8.52;;R2 F U B' D2 R2 D2 F' D R B2 L2 B2 U L2 U' F2 L2 D2 L2 U;N/A;8.52
1904;8.36;;B' R D F' L' U D' R' B' U' L2 U' R2 U R2 F2 D R2 L2 F2;N/A;8.36
1905;10.11;;L2 U2 B2 U' B2 D B2 L2 B2 L2 F' D U2 R2 F' U' L F' R B F';N/A;10.11
1906;9.31;;D2 F2 L' B2 R B2 R' D2 L B2 L' U B R2 D R' D2 U B2 D' R';N/A;9.31
1907;11.38;;R2 F2 L' B2 L B2 D2 B2 R' U2 L' F' D2 R' B U' B D2 B L';N/A;11.38
1908;10.99;;D' F2 D2 R2 U2 L' R U2 F2 R U' B' L2 U L U F2 R2;N/A;10.99
1909;9.97;;B R2 B' D2 R2 D2 R2 F2 L2 R2 B' R B F' D' L F' D R2 U R;N/A;9.97
1910;9.73;;B' D2 R2 D2 R2 B2 R2 B' U2 L2 B L' B2 U' F D2 L' R U B' R';N/A;9.73
1911;9.35;;U' B2 L B L D B' R' F2 D' L2 F2 U2 F2 U2 R2 L2 F2 D' F';N/A;9.35
1912;9.25;;D2 R2 D2 F2 R2 F' U2 R2 F L2 R B2 R' F' U' L F D' B2 L';N/A;9.25
1913;10.46;;R' B2 R2 D B2 U L2 B2 U2 L2 D F' L2 U2 L' U B U' R';N/A;10.46
1914;7.51;;L B2 D2 R2 D2 R F2 L2 R' D F U L2 B' L' D B R U;N/A;7.51
1915;9.30;;U2 B2 L' B2 R' F2 L2 B2 U2 R' B2 F L2 D L B' L' U L2 U;N/A;9.30
1916;10.90;;D R B2 L' D2 R D2 F2 L2 U2 L' B L2 F L' F D R U';N/A;10.90
1917;10.05;;L D' F2 D F2 U B2 U2 R2 U2 R' B L2 R B R' F L2 F;N/A;10.05
1918;10.47;;D' U2 R' F2 D2 B2 D2 R2 U2 L' B2 L2 B L2 R' B U R2 B L2;N/A;10.47
1919;10.99;;U' F2 U F2 D2 U' L2 B2 U R' D' L F2 L2 B' D F L2 B;N/A;10.99
1920;10.62;;F2 R2 U' F2 R2 B2 L2 D' F2 D' L' B L' B U' L' B' F2 D R' U';N/A;10.62
1921;8.86;;R' D' R2 U' B R' B L B' U' F2 U2 D' F2 L2 F2 U F2 R2 U2 L;N/A;8.86
1922;9.92;;D' F R2 F L2 D2 B2 D2 R2 D' L2 B F' L' R F' L U2;N/A;9.92
1923;9.81;;U2 B2 F2 R B2 D2 R' B2 R2 U2 L2 D R' F L F2 L' B' L' B' U2;N/A;9.81
1924;9.21;;R F2 B' U F R2 L2 D' F' D2 R2 F B U2 F U2 D2 F D2 R';N/A;9.21
1925;11.00;;U2 F' U2 B D2 R2 B2 U2 L2 B2 F' D U' B2 F' R2 U' L U2 R D;N/A;11.00
1926;12.24;;B' D2 U2 F D2 B' U2 F D2 R' F U' L' U2 B2 D' B D L2;N/A;12.24
1927;9.26;;F D2 R' F2 R' U2 B2 R' U2 F2 L2 U' L F R' F' D U' F R';N/A;9.26
1928;10.60;;D B U D2 R2 D' F' R' U R B2 U2 R' D2 B2 R' D2 R D2 L;N/A;10.60
1929;11.07;;U2 R U' R2 B' L' F' U' B' D' F2 R2 L2 U F2 R2 D' L2 D F2;N/A;11.07
1930;10.35;;U L2 B2 U' R U2 L' F B D R2 F2 R2 U2 L' F2 L B2 L' B2 R2;N/A;10.35
1931;13.62;;L' B2 R B2 U2 R' D2 U2 R D2 F2 B D2 L D' B2 D2 L R B;N/A;13.62
1932;11.46;;D U2 B' U2 B U2 L2 B U2 R2 F' L' B L' F' D F2 D' L D2;N/A;11.46
1933;11.72;;U L' B2 R L' F' R U L' F D2 F2 D' L2 U' F2 B2 D L2;N/A;11.72
1934;9.86;;R U2 F2 D2 B D2 R2 D2 B L2 D' B' D2 L B' F L' F U;N/A;9.86
1935;10.38;;R' L2 U2 F R2 B' D2 F U2 F2 D2 U' L' R F U R2 D B D2 U';N/A;10.38
1936;8.03;;F L' D2 R2 U' L F U2 L R2 U' B2 D' R2 L2 D' R2 D2 R2 D';N/A;8.03
1937;8.14;;D' B2 L' D2 L2 B2 F2 L U2 L' D R F' L2 R F2 D2 R D;N/A;8.14
1938;8.15;;D2 B R2 U R' L' F U' B2 D F2 U' L2 F2 B2 D' R2 B';N/A;8.15
1939;9.97;;D R2 B' L2 B R2 B' L2 U2 F D2 R' B' F U2 B U' L F2 U;N/A;9.97
1940;11.02;;L F D2 B2 U' L2 F R2 L2 U R2 F2 D2 R' D2 R2 D2 B2 D2 R' L;N/A;11.02
1941;9.42;;F D2 F U2 B2 L2 D2 B' R2 F2 R2 L' B2 F2 D B2 U' B D U;N/A;9.42
1942;8.71;;U2 L B2 L' R' U2 L D2 F D F2 R' D2 R' B' D2 U' B;N/A;8.71
1943;8.70;;U R2 U' R2 B2 L2 U F2 U' B2 U L F' D' U' L' F2 L R U2 F';N/A;8.70
1944;11.97;;R2 B2 L D2 B2 L' D2 R F2 D2 B2 U R2 B2 D' F L' D F2;N/A;11.97
1945;10.63;;U' F B' R' D' B L F2 L2 D F' R2 B' L2 B' U2 F2 L2 F D2;N/A;10.63
1946;9.61;;U2 F2 D F2 L2 U R2 D' L2 B2 R D2 L' U2 B2 D' B' D' U' B2;N/A;9.61
1947;10.51;;F2 U B2 D' F2 D' R2 D2 R2 U L F2 U' B L D B2 D2 B';N/A;10.51
1948;9.98;;L F2 R U2 R' U2 R' F2 R D2 U' L U2 B L' R2 F2 L2 D2;N/A;9.98
1949;11.54;;B2 D2 F2 D' R2 D' L2 U2 F2 L2 R' F2 U' B' F D2 R U F L;N/A;11.54
1950;11.96;;L' U2 R2 U2 F2 U2 L D2 R B2 D' R' U L B2 F L D2;N/A;11.96
1951;9.56;;U' L' D R2 B L2 F R U' B' U B2 D R2 U L2 B2 L2 U' D;N/A;9.56
1952;10.81;;F2 L2 D2 U2 B' F' D2 F R2 D2 R D' R' B R2 U' R' F' U2;N/A;10.81
1953;10.20;;U2 R' B2 L' U2 R D2 L2 F2 U' B D2 U2 L B' F D U' F;N/A;10.20
1954;9.88;;L F' L' D' R' F L B' D' F2 D2 F2 L2 F' L2 U2 F2 D';N/A;9.88
1955;9.61;;F2 L' B2 D B' R' F R L' B2 L2 F U2 R2 B D2 R2 D2 L';N/A;9.61
1956;10.03;;D B2 D2 U2 L B2 D2 L2 D2 L2 B D' L' F' U' L2 R F R;N/A;10.03
1957;9.94;;L2 D' R' U' D2 R2 B L B L2 U2 R2 B R2 L2 D2 F' L2 B D';N/A;9.94
1958;9.80;;L2 R U2 B2 L F2 D2 F2 L2 U2 D R' U2 F D2 R' F' D' B' D2;N/A;9.80
1959;11.27;;D F2 D2 F R D' L' B2 U' L2 F2 D2 L2 D L2 F2 U' B2 F;N/A;11.27
1960;9.73;;F2 L U D R' F' R' L2 B' D' F2 R2 D2 R' F2 R U2 R U2 F2 L;N/A;9.73
1961;11.07;;L D2 F2 R2 U2 F2 U' L2 B2 F2 U' L U' B' F2 R F2 L B F;N/A;11.07
1962;10.84;;U2 L' F2 R B2 F2 R U2 B2 R D L B' L2 B2 U' B F' L2 U';N/A;10.84
1963;10.07;;R2 F' L2 U2 F2 U2 B' U2 B' D2 F D' F' U' L' D L2 F' R2 B' F;N/A;10.07
1964;8.52;;F' U B2 U L2 U' R2 D U2 B2 R2 L F' U2 R D L B' L2 R2;N/A;8.52
1965;7.38;;B' U2 D B' R' U R2 U R D2 R2 U2 F R2 L2 U2 F' L2 F' R';N/A;7.38
1966;10.17;;R' F' U2 R U' B2 L2 F D' L' U' B2 R2 B2 U F2 R2 U L2 U2;N/A;10.17
1967;10.95;;U L B' U' R' L2 F B2 L' B' L2 F2 B2 U' D2 F2 U2 B2;N/A;10.95
1968;7.94;;R2 D2 L' F2 L2 B2 U2 R' U' R2 B U' L' B F' R' U B';N/A;7.94
1969;10.75;;U2 D L B2 U F2 U' F U' B U2 L2 B2 L2 F2 L' D2 R B2 U2;N/A;10.75
1970;9.56;;L B2 F2 L U2 B2 L' B2 L' D' B R' U L2 B2 D L' U F';N/A;9.56
1971;8.36;;R2 D' B' R2 F2 R F' U' B' L B' U2 B2 U2 D2 L2 B L2 U2 B' U2;N/A;8.36
1972;9.22;;R L D' L' B' U2 R D F U' B2 U2 L2 B2 R2 F2 D2 R2 D L';N/A;9.22
1973;8.80;;L2 F2 U' R2 U2 L2 D U2 L2 B' R U F D' L B2 D2 R' B' D;N/A;8.80
1974;8.62;;B2 R2 F' L2 D2 U2 F' D2 B2 R2 F2 L' D2 B2 U' B F2 L D' U' F';N/A;8.62
1975;9.16;;R' U' R2 B U2 D R U' D B U2 L2 D2 B2 L2 B U2 D2 L2 U2;N/A;9.16
1976;12.58;;U' B' R U2 F U2 R' F2 U L2 F' D2 F R2 F' R2 U2 B2 U2 B;N/A;12.58
1977;9.41;;B' U2 B D2 F' R2 B D2 L2 U2 L F2 D F U B L' B' R' D2 R2;N/A;9.41
1978;9.66;;F L2 U' L D2 F2 L D B U' B2 D' F2 L2 D F2 U' F2 B2 R2;N/A;9.66
1979;9.87;;B2 F2 U' F2 L2 F2 U2 F2 D B2 R' D2 F' L2 U L' B' R' B2 L2 R2;N/A;9.87
1980;9.69;;U B2 F L2 B' U2 F U2 F R2 D2 B' R D' U2 B2 R D' B';N/A;9.69
1981;9.18;;B D' F2 L2 U L2 B2 U2 R2 D' R2 B' R2 F R' D' R2 D B;N/A;9.18
1982;9.61;;R2 B' F2 L2 D2 F2 D2 B' R2 D2 L2 U' F R2 U L' F L2 U' B' F';N/A;9.61
1983;10.43;;L2 D' B2 L B' U2 B D R' L D R2 U' R2 U2 B2 U F2 D';N/A;10.43
1984;10.93;;R' D2 L2 U2 R2 B2 U' F2 U' L2 U' L' U B U F D' B' L2 D';N/A;10.93
1985;9.65;;R2 F2 U2 B F' U2 B' R2 F' R2 D2 L' B2 L F' R' B D L' U F2;N/A;9.65
1986;10.23;;L' F L2 D2 R2 U2 B2 D2 R2 F D2 L' D F U R2 F' R2 U L';N/A;10.23
1987;9.89;;B2 U2 B2 U' F2 D R2 D2 F2 D' R2 B F' D L F2 L D2 U F2 L2;N/A;9.89
1988;8.76;;D' L2 U' L2 D2 B2 U' F2 L2 B L B2 R2 D' F2 L' D2 F2 L';N/A;8.76
1989;9.79;;B2 R2 D2 B' D2 U2 F L2 U2 R2 F' L F U' L2 F2 L' D' U L2;N/A;9.79
1990;9.97;;F' R2 F2 L2 F U2 L2 B' D2 L2 B' U' R F' D' L R2 F2 U B' R2;N/A;9.97
1991;8.03;;F' U2 B R2 B F2 R2 U2 F2 L2 D2 U L F2 U R U2 B2 L' D2 F';N/A;8.03
1992;8.95;;L' F2 U2 R' B2 U2 B2 U2 L' D2 L2 F R' F2 U' F' R' B2 D2 F L;N/A;8.95
1993;10.97;;U B2 U2 R2 F2 L' F2 L F2 R2 D2 R D' B' U2 R' F' D' L D' B2;N/A;10.97
1994;12.31;;F2 D' B2 D F2 R2 D' B2 L2 F2 U' R D' B R2 B2 R' B2 L U' F;N/A;12.31
1995;9.78;;L2 F' U B L' U2 L D B U R2 U2 R U2 R D2 L B2 R2 U2 L';N/A;9.78
1996;11.10;;B2 D L2 F2 D B2 U2 R2 U' F2 B' R' B' D' B2 U L' D' B R2;N/A;11.10
1997;8.11;;F2 L2 U2 L' B2 U2 L' U2 R' U F D R2 U' F' U' R U L;N/A;8.11
1998;10.22;;B' D2 F R2 B U2 R2 B2 L2 U2 R2 U' B2 D L' B' L2 B2 U' B';N/A;10.22
1999;10.06;;L2 R2 F U2 R2 F2 U2 B' U2 R2 B2 D B2 R' U2 R2 F R' B' L U;N/A;10.06
2000;11.78;;B' L2 D2 U2 F' R2 B' L2 F2 D2 R2 U' L' B2 D' F2 L F R' D' U';N/A;11.78
2001;7.93;;B2 U L2 U L2 R2 F2 U F2 U' B' D L2 D' F' R' U' L U L D2;N/A;7.93
2002;10.98;;U L' B2 U' D' B' U' F2 L F' L2 F L2 U2 B' L2 F2 R2 F' U2 D;N/A;10.98
2003;10.68;;U L' F2 L U' R D F' R L' D2 B' R2 D2 F2 R2 B' D2 L2 B2;N/A;10.68
2004;10.59;;R2 F2 U' R2 U F R' L' U' L2 D2 B2 D2 B L2 D2 R2 D2 F L2;N/A;10.59
2005;11.17;;L' U B' U2 R D R D R F D2 F' B' D2 B' L2 B U2 D2 F2;N/A;11.17
2006;9.87;;L' D L2 D2 L B' R U2 D' F D2 B D2 B2 D2 R2 B' L2 D2 B;N/A;9.87
2007;7.10;;U F D' F R2 U' D B D R' L2 B2 R2 U' R2 D' R2 U;N/A;7.10
2008;9.84;;R2 F R2 D2 F R2 F' R2 D2 B F2 L R' F R D B2 L' D R2 D;N/A;9.84
2009;10.29;;F' D L' F2 B R2 B' D R' D2 F' R2 D2 R2 F2 U2 L2 B2 D2 U';N/A;10.29
2010;7.88;;U' F2 R2 U R2 B2 R2 D2 F2 U L' F R2 F' U' R2 D F R D';N/A;7.88
2011;9.16;;R2 U L2 D2 U L2 U' B2 L' B R' D2 F2 R2 D2 R U2;N/A;9.16
2012;8.66;;B2 U2 R2 U L2 U' R2 B2 D' F2 B' U' L U' B2 D2 F U2 L D';N/A;8.66
2013;9.63;;U R U B2 R U' D2 F' D L' F' L2 U2 D2 B L2 B D2 F' B2;N/A;9.63
2014;8.48;;L' F' L2 F' U2 B D2 B' L2 B2 D2 F' L R' D B L2 D B' U' R';N/A;8.48
2015;11.15;;B L2 D2 U2 F' D2 U2 B' D2 B2 U F' D R' D' L' R' D' U2 B;N/A;11.15
2016;9.90;;D B2 F2 U B2 U' R2 B2 D R2 D F' L U' B' D B F2 L2 B' U';N/A;9.90
2017;8.94;;R U L B U2 D' B' U2 D F' D2 F2 L' D2 L U2 F2 L' U2 D2;N/A;8.94
2018;11.42;;D2 L2 R2 B2 U R2 D U' R2 U2 B L' D' B R' B U F' L';N/A;11.42
2019;9.82;;F2 L' R' B2 L2 F2 L B2 R' B F' R' U' B' L2 U2 F' R U2;N/A;9.82
2020;8.15;;D' F2 R F U2 F' D F' U R2 U' D2 B2 D2 L2 B2 R2 U R';N/A;8.15
2021;8.26;;U' F U2 F L2 B2 F R2 D2 R2 D L D2 L2 F' L F' R2;N/A;8.26
2022;7.51;;L2 U2 B D2 L2 B L2 B L2 F2 R2 D' B2 L D U' L' B L2 F R';N/A;7.51
2023;9.19;;D2 L2 R2 U B2 F2 U2 R2 F2 U' F' L2 F2 R' U F L' U2 B' F' R;N/A;9.19
2024;9.34;;F L2 F2 D F2 L' D' B' R' L2 B2 U' B2 U2 B2 D' R2 D L;N/A;9.34
2025;9.91;;R U' L2 U2 B2 U L2 U F2 L2 D' B' R2 B' U' F L2 B' U B';N/A;9.91
2026;9.16;;R2 U2 L2 D' B2 D' F2 U2 B2 D' L' B' D L D R2 F2 R2 D' F';N/A;9.16
2027;11.09;;D2 B R L' U F2 U2 B' U' F2 R2 B2 D2 B2 U' R2 U2 B2 D L;N/A;11.09
2028;10.04;;F D2 F R2 B L2 U2 B' L2 F L' U' L' D' R2 B U L' B2 R';N/A;10.04
2029;9.22;;U B' L2 U2 F2 D2 B' R2 B' R2 F' R' D2 B2 D L' D' R' D' F';N/A;9.22
2030;12.56;;F' D R' U R2 D B U' D R' U2 D' L2 F2 B2 U D2 L2 F2 D';N/A;12.56
2031;9.61;;L' F2 R D2 U2 F2 U2 F2 R D2 U' L' R' F' U L' R F' L2 F;N/A;9.61
2032;10.02;;L2 B2 L' D2 B2 U2 L2 B2 R U2 R' B F2 L2 R' F U2 L R D2;N/A;10.02
2033;10.60;;F2 D2 R2 F2 D F2 R2 U' R2 F U2 R2 U F R' U B2 R' D';N/A;10.60
2034;8.51;;L' D2 U2 R2 B L2 B' D2 B2 R2 U2 F2 U R' B2 L' F U B2 D;N/A;8.51
2035;7.85;;R B2 U2 B2 L U2 L B2 L' F2 D' R F' U B L' D2 F2 R U';N/A;7.85
2036;11.27;;U F2 L2 R2 U R2 U L2 U2 F2 L' B R' D2 L' B' L F R2;N/A;11.27
2037;7.32;;F D2 L2 D2 F D2 B R2 U2 R2 U2 D' F U' R' B D U' L F2 R';N/A;7.32
2038;7.21;;D F2 R D2 B2 R' D2 R F2 L2 R F2 B D' U B U2 B' F U2 R';N/A;7.21
2039;8.89;;D' R D2 L2 D2 R' B2 R B2 F2 L' U2 D' B2 R F D' B' L2 B2 D2;N/A;8.89
2040;9.02;;U2 B2 L2 B' L2 U2 R2 F2 L2 F L2 U F2 L2 R U' B2 F2 L' F' L';N/A;9.02
2041;7.93;;R' B2 R' F2 L D2 L' B2 L U2 B' L' B' L D2 L D F U2;N/A;7.93
2042;10.19;;B' D2 B2 D2 L2 B2 F2 D2 B U B2 L D2 L B' D' B2 L R';N/A;10.19
2043;9.33;;F2 D' L2 B2 R F' D B2 L D' B' U2 F2 U2 L2 F' U2 F R2 D2;N/A;9.33
2044;9.42;;U2 F' R2 B2 F' R2 F L2 R2 B L2 R D' U B D' L' U2 L D' U2;N/A;9.42
2045;8.92;;R L2 B L F D R L2 F U R L' F2 R' D2 L';N/A;8.92
2046;9.05;;F2 U2 R' B2 U2 L' F2 L2 U2 L' F2 B' D' U' B' F' D2 R2 B U' R';N/A;9.05
2047;9.09;;F2 L2 B2 R U2 R2 F2 U2 B2 L' U2 B R' D' L2 U B L2 U R' D;N/A;9.09
2048;8.96;;R2 D R' F2 D L' B L' B' F2 U' R2 B2 U2 D L2 F2 U R2 F2;N/A;8.96
2049;9.81;;D2 L2 U D F D2 B L U' R F2 R L F2 L B2 U2 F2 D2 L2;N/A;9.81
2050;10.91;;U' F' B' R L B' R' U D' L2 F R2 F' D2 F' R2 D2 F B R2;N/A;10.91
2051;10.30;;R' B2 D2 F2 R2 D2 U2 B2 L' U' B' D2 L D' B' U2 L' F2;N/A;10.30
2052;9.58;;R F' U B' U' R B' D' R' B2 D R2 D' R2 D2 F2 B2 D F2;N/A;9.58
2053;9.84;;L2 U' L2 B2 U B2 D' B2 U' F2 L' B2 R2 D L' B2 F L2 B2 D;N/A;9.84
2054;10.61;;U' F2 D' F2 R2 U2 F2 L2 B L2 R F U2 R2 D L F' R2 U2;N/A;10.61
2055;9.70;;L2 U' F R' D2 R F2 D L' B' U2 B D2 R2 U2 B U2 B L;N/A;9.70
2056;9.42;;R B2 F2 R' B2 U2 R2 U2 L' R' B U R' D2 B2 U L' B' D' U;N/A;9.42
2057;9.96;;F2 B' L D' F U2 F' R' F2 U2 D2 F L2 F' R2 F R2 F U2;N/A;9.96
2058;10.66;;B' U2 F2 D2 R2 D2 R2 U2 R' F2 R' U L B2 D2 U' R' U B' R;N/A;10.66
2059;11.06;;D2 F2 U D2 B R' F B2 R' U D2 B2 D2 R2 B2 D' F2 D' L2 B2;N/A;11.06
2060;10.41;;F2 R2 F2 U L2 D F2 U2 B2 D U' R' D' B' R2 B U2 L' U' B' F';N/A;10.41
2061;10.15;;L2 F L2 F' U2 F D2 F D2 L2 R D2 B2 D2 F D' R' D2 U B2;N/A;10.15
2062;9.98;;B D2 R2 D' F2 L U' F D2 B2 R2 F' U2 B U2 D2 B D2 L';N/A;9.98
2063;8.06;;L2 U B U2 L' U R' B2 L' B' L2 D2 R2 L2 B2 R2 F R2 B;N/A;8.06
2064;10.86;;R2 B U2 B' F' D2 R2 U2 R2 B2 F' L' F' D' B' U L' F2 D2 U' B';N/A;10.86
2065;10.64;;D R2 B2 D L2 R2 D2 R2 U' L2 R' B R' D' R2 F' L' B U R2;N/A;10.64
2066;9.26;;R2 B2 U2 L' D2 B2 D2 R' B2 F2 D' B D F2 D L' F L2 R F;N/A;9.26
2067;11.79;;D F L2 F U2 F U2 F' L2 B' U2 L2 R' U2 B F U L' D;N/A;11.79
2068;12.50;;F' B2 L U2 L' D2 R U2 L2 D2 U2 F' R' F2 U L B D' U2 R';N/A;12.50
2069;9.64;;L2 U2 F2 D' F2 U2 L2 B2 F2 U' L U R D L U' R F' U F';N/A;9.64
2070;8.19;;L2 F' D2 B L2 D2 B L2 D2 B F' D L' F' R' D' B U B U B;N/A;8.19
2071;9.20;;U' R2 D R B D R D L' D' R2 B2 D2 F2 L2 B2 D B2 D2;N/A;9.20
2072;12.80;;R2 U2 F U2 B' L2 R2 D2 L2 B' F2 L' B2 L D' R' D' B U2 L;N/A;12.80
2073;10.80;;R2 F2 U B2 L2 R2 U' R2 B2 U' F2 L' U' F' L' B' F2 R B F' U';N/A;10.80
2074;10.70;;L B' R' U' L2 F R F D L2 D2 B' R2 F2 D2 B L2 F R';N/A;10.70
2075;8.08;;D F2 D L2 F2 R2 D B2 U2 F2 D R U F L D2 B2 R' B2 L';N/A;8.08
2076;8.12;;U D2 R' U2 F' D' F B' U' R D2 B2 L' F2 U2 R F2 D2 F2 D2;N/A;8.12
2077;9.10;;B2 D2 B2 U2 R2 D2 R2 B D2 B2 R2 U R' U' L B' F' L' R' F';N/A;9.10
2078;7.61;;D' R2 F2 L2 B2 U' F2 U' F2 L2 F2 L D' F R' U' B2 R' D' L F';N/A;7.61
2079;11.50;;L R2 D2 U2 B2 R' U2 L B2 R' B L' F' U2 R' U F' D2 F2 U;N/A;11.50
2080;9.63;;U R2 B2 D2 U2 L' D2 L U2 R F2 D2 U B U2 R B' R F2 U';N/A;9.63
2081;11.15;;B2 R2 U R2 D' L2 U2 F2 D R2 L B F' L' B R' F2 D R2 U2;N/A;11.15
2082;9.87;;U F2 L2 R2 U2 R2 U' R2 U' F2 U2 R' F U' B2 L F D' F2 L2 U;N/A;9.87
2083;11.39;;R D L2 U B2 U2 R' L2 F R L D2 R' B2 U2 F2 R D2 R U';N/A;11.39
2084;8.96;;L' B' L U2 L2 F2 L2 U B' R2 F2 D2 R2 D2 R' B2 L F2 R2 U2;N/A;8.96
2085;9.45;;U' L2 U2 D' F D2 R' U' L F' U2 B' D2 F' L2 D2 F D2 F' D';N/A;9.45
2086;10.60;;R' D2 L' U2 F2 D2 L2 B2 U2 B U' F2 R F D2 B' R2 B U;N/A;10.60
2087;9.82;;U R F' R2 D L D2 F U' F R2 F2 D2 L2 B2 U' D2 L2 D' B2 D';N/A;9.82
2088;11.29;;B2 D R2 U2 R2 B2 L2 D' F2 D B U' B F D B L' D2 U2 R;N/A;11.29
2089;11.12;;R' D2 L R2 U2 R F2 L' F2 R D' F R F L2 U' L' U2 L' R;N/A;11.12
2090;8.93;;L2 U L2 D R2 D U2 R2 B2 R2 B' U R' B2 R' U F2 U2 R F2;N/A;8.93
2091;11.63;;U2 B2 U2 R B2 L' B2 R' F2 L2 F2 U' F' D' B F L D F2;N/A;11.63
2092;9.93;;U' L B2 D' R U F L2 D L B' D2 F' R2 B' L2 B R2 B' U2 B';N/A;9.93
2093;12.13;;D R2 U2 F2 D2 B D2 R2 F' U2 R2 B' U R' D' R' D L U' F2 R2;N/A;12.13
2094;10.60;;F' L2 D' F2 D2 R2 U F2 R2 F2 U2 B' R' U' L2 R2 U B F U2;N/A;10.60
2095;10.07;;F2 U2 R2 B L2 U2 L2 B2 U2 B R2 L B R' D' B' U2 L2 U' B D';N/A;10.07
2096;8.94;;F2 R2 D B2 U' B2 L2 D' L2 D2 R' F L2 U L D' L B2 U' B;N/A;8.94
2097;8.99;;B2 L2 U2 R' B2 L D2 U2 R' B2 L2 U' L2 U R2 B' D2 L' R' U';N/A;8.99
2098;11.88;;L2 D' B2 U B2 R2 U R2 D' F2 U B F' D U2 B2 L' B' L' F2;N/A;11.88
2099;9.19;;U' B' D2 R2 B2 D2 F2 U2 L2 B' F R' D F' L2 D B2 L2 D' R2;N/A;9.19
2100;9.24;;L2 U B2 D B2 D2 B2 R2 D2 B' L B2 R2 U L2 U B' U2 L' D';N/A;9.24
2101;9.44;;R' U R2 U' B2 R2 U2 R2 U F2 D' B2 R' B R2 D U B' R B2;N/A;9.44
2102;10.48;;R2 L2 U R L F U L2 B R' U2 R2 F2 R' U2 F2 R D2 R';N/A;10.48
2103;9.23;;D' R2 U B' U' B' R' L B' R' F2 L2 U2 B L2 F R2 L2;N/A;9.23
2104;12.00;;D2 F U2 R2 F U2 L2 B F' R2 D' L U2 R' B2 U2 B' L2 B' D;N/A;12.00
2105;9.80;;L2 U F' L2 B' R' F' L2 F' R F2 B2 L U2 D2 L2;N/A;9.80
2106;11.53;;U' R2 F U2 D' F' R F U2 B U L2 U2 B2 U D2 F2 L2 F2;N/A;11.53
2107;10.06;;F2 B D' F' U' B R B' D F2 D2 F U2 F2 U2 F R2 B D2 B';N/A;10.06
2108;8.78;;L' R2 D R2 F2 D' B2 U' F2 D2 R2 U R U F' R B D' U2 B;N/A;8.78
2109;9.14;;D' U' B2 R2 F2 L2 R2 U R2 D2 L2 B' R U F2 U F2 L2 R D' B;N/A;9.14
2110;10.11;;R' U D R' D F U' F' L' B' F2 D2 R' F2 L' F2 R' B2 L';N/A;10.11
2111;12.52;;L' R2 B2 L2 F L2 D2 R2 U2 B' D2 F2 R U F' D' R2 D L;N/A;12.52
2112;12.09;;F2 U L2 D B2 R2 U2 L2 D' R2 L' B L B2 L R2 B R D B2;N/A;12.09
2113;8.77;;F2 D2 F L2 B' L2 D2 B' L2 R2 F2 R' D' B R' D L2 D' F2 D' R2;N/A;8.77
2114;7.46;;F' R2 F2 L2 U B2 U R2 D B2 D2 U' B R' D' B L B2 D' B L;N/A;7.46
2115;9.85;;U' L' D' F' R D2 R L2 U D' F2 L' U2 F2 R2 F2 R' U2 L2 B2;N/A;9.85
2116;9.30;;L2 U' L2 B2 D2 L2 F2 U' F2 U' L2 B D B2 L D' F2 R U2 B;N/A;9.30
2117;10.62;;F2 U B2 U B2 U B2 U L F' D L2 F2 L2 B' F2 D2 F2;N/A;10.62
